 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
| 18.6/(FRExt)| 09/18 | 09:02 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.414| 41.282| 42.818| 37.015| 41.082| 42.611| 239040| 124800|      0|   365520|          47863   |          14661   |
| 18.6/(FRExt)| 09/18 | 10:41 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.414| 41.282| 42.818| 37.015| 41.082| 42.611| 239040| 124800|      0|   365520|          30553   |          14627   |
| 18.6/(FRExt)| 09/18 | 11:12 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          31157   |          14712   |
| 18.6/(FRExt)| 09/18 | 11:20 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 218160| 123440|      0|   343280|          28440   |          13856   |
| 18.6/(FRExt)| 09/18 | 14:55 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 218160| 123440|      0|   343280|          32221   |          14828   |
| 18.6/(FRExt)| 09/18 | 19:20 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          28454   |          13955   |
| 18.6/(FRExt)| 09/18 | 20:44 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          36792   |          13999   |
| 18.6/(FRExt)| 09/18 | 20:48 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          29517   |          14405   |
| 18.6/(FRExt)| 09/19 | 08:02 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560|      0|      0|      0|     1680|          30884   |          14906   |
| 18.6/(FRExt)| 09/19 | 08:09 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560| 349840| 140560|      0|   492080|          29908   |          14347   |
| 18.6/(FRExt)| 09/19 | 08:13 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          30395   |          14705   |
| 18.6/(FRExt)| 09/19 | 15:47 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.194| 41.282| 42.818| 36.864| 41.037| 42.666| 325120| 134720|      0|   461520|          84821   |          14660   |
| 18.6/(FRExt)| 09/20 | 15:02 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.186| 41.282| 42.818| 36.878| 41.018| 42.589| 257280| 139280|      0|   398240|         314082   |          15139   |
| 18.6/(FRExt)| 09/20 | 15:17 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          15707   |          14741   |
